Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	32c9eb97-1e59-4397-abb0-06a017d19f0d
Plate Name	P103831
Plate Name	231204_131331-V
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	GFP induced - Number of Objects	Ave GFP pos per cell	GFP Total  per well	percentage of induction	GFP induced - Intensity Cytoplasm EGFP Mean - Sum per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	Compound	Concentration	Cell Type	Cell Count	
6	17	1	0	2	465.137613361	856.920065253	0.00326264274062	1331.75020682	1	0	0	0	37					
6	18	1	0	2	424.544748325	2049.70098731	0.00282087447109	1489.44144633	1	0	0	0	37					
6	19	1	0	1	378.168655638	258.687603306	0.00165289256198	530.528813559	1	0	0	0	37					
6	20	1	0	2	422.744795374	636.994891443	0.00255427841635	1158.36369801	1	0	0	0	37					
6	21	1	0	2	400.505986786	441.631001372	0.00274348422497	1355.80391528	1	0	0	0	37					
6	22	1	0	4	410.405911324	1449.02711324	0.00637958532695	2356.22055805	1	0	0	0	37					
6	23	1	0	2	377.14565416	578.94214876	0.00330578512397	1054.50097398	1	0	0	0	37					
6	24	1	0	2	368.267276773	1423.78716745	0.00312989045383	1235.5631614	1	0	0	0	37					
7	1	1	0	2	561.540975223	538.058823529	0.00326797385621	1626.21856684	1	0	0	0	37					
7	2	1	0	0	NaN	0	0	0	1	0	0	0	37					
7	3	1	0	1	393.568370837	275.195583596	0.00157728706625	552.132911392	1	0	0	0	37					
7	4	1	0	3	410.461672741	1437.94311718	0.00341296928328	1636.82731411	1	0	0	0	37					
7	5	1	0	0	NaN	0	0	0	1	0	0	0	37					
7	6	1	0	2	392.900192262	570.312138728	0.0028901734104	1102.31340115	1	0	0	0	37					
7	7	1	0	220	490.821089799	166260.86562	0.383944153578	156837.446908	1	0	0	0	37					
7	8	1	0	1	554.301650161	127.247552448	0.0013986013986	777.623931624	1	0	0	0	37					
7	9	1	0	1	397.186787791	238.803921569	0.00140056022409	557.209150327	1	0	0	0	37					
7	10	1	0	0	NaN	0	0	0	1	0	0	0	37					
7	11	1	0	1	400.526152367	326.861714286	0.00114285714286	561.893909627	1	0	0	0	37					
7	12	1	0	0	NaN	0	0	0	1	0	0	0	37					
7	13	1	0	0	NaN	0	0	0	1	0	0	0	37					
7	14	1	0	4	384.627389264	1777.25	0.00699300699301	2290.6323898	1	0	0	0	37					
7	15	1	0	5	504.73383026	2127.70016207	0.00810372771475	3476.47698462	1	0	0	0	37					
7	16	1	0	2	364.309533736	593.540332907	0.00256081946223	1021.54048816	1	0	0	0	37					
7	17	1	0	9	453.004433044	3428.86819484	0.012893982808	6397.08155071	1	0	0	0	37					
7	18	1	0	1	1469.0282439	312.255183413	0.00159489633174	2060.88421053	1	0	0	0	37					
7	19	1	0	2	491.811978634	609.218085106	0.00354609929078	1429.61773472	1	0	0	0	37					
7	20	1	0	4	369.076600008	1537.06436421	0.00627943485086	2070.58949891	1	0	0	0	37					
7	21	1	0	5	410.628145779	1619.05698006	0.00712250712251	2905.77737526	1	0	0	0	37					
7	22	1	0	0	NaN	0	0	0	1	0	0	0	37					
7	23	1	0	1	369.226464503	253.742117117	0.00112612612613	517.983908046	1	0	0	0	37					
7	24	1	0	3	442.807246859	1167.91277259	0.00467289719626	1934.55864119	1	0	0	0	37					
8	1	1	0	2	592.408435295	526.051321928	0.00311041990669	2161.72402597	1	0	0	0	37					
8	2	1	0	0	NaN	0	0	0	1	0	0	0	37					
8	3	1	0	2	362.760319398	586.768656716	0.00248756218905	1022.0629649	1	0	0	0	37					
8	4	1	0	1	361.332714661	386.801273885	0.00127388535032	506.90984975	1	0	0	0	37					
8	5	1	0	1	463.557498505	488.969742814	0.00151285930408	650.319919517	1	0	0	0	37					
8	6	1	0	3	553.395590568	1518.32841328	0.0110701107011	3633.60564635	1	0	0	0	37					
8	7	1	0	0	NaN	0	0	0	1	0	0	0	37					
8	8	1	0	1	410.049604104	694.492088608	0.00158227848101	575.254259502	1	0	0	0	37					
8	9	1	0	2	404.470069687	1624.74378882	0.00310559006211	1458.01655251	1	0	0	0	37					
8	10	1	0	1	356.468371635	253.299565847	0.00144717800289	500.085714286	1	0	0	0	37					
8	11	1	0	3	412.210757643	788.166023166	0.003861003861	2046.28948052	1	0	0	0	37					
8	12	1	0	1	380.694764039	218.931914894	0.00141843971631	534.07266436	1	0	0	0	37					
8	13	1	0	1	356.637213422	263.224543081	0.00130548302872	500.322580645	1	0	0	0	37					
8	14	1	0	150	490.950160982	162358.946565	0.381679389313	106848.822196	1	0	0	0	37					
8	15	1	0	0	NaN	0	0	0	1	0	0	0	37					
8	16	1	0	2	511.236372321	730.03301238	0.00275103163686	1416.78367748	1	0	0	0	37					
8	17	1	0	1	620.841390711	85.6495844875	0.00138504155125	870.971830986	1	0	0	0	37					
8	18	1	0	4	426.232493191	1899.08357771	0.0058651026393	2449.48936092	1	0	0	0	37					
8	19	1	0	5	445.71758885	1522.55847569	0.0065703022339	3608.96747555	1	0	0	0	37					
8	20	1	0	1	975.560446309	252.39745628	0.00158982511924	1368.60344828	1	0	0	0	37					
8	21	1	0	0	NaN	0	0	0	1	0	0	0	37					
8	22	1	0	5	469.872047922	3173.5367893	0.00836120401338	3349.97411104	1	0	0	0	37					
8	23	1	0	0	NaN	0	0	0	1	0	0	0	37					
8	24	1	0	0	NaN	0	0	0	1	0	0	0	37					
9	1	1	0	3	429.517776269	637.799522673	0.0035799522673	1870.3067905	1	0	0	0	37					
9	2	1	0	0	NaN	0	0	0	1	0	0	0	37					
9	3	1	0	4	370.763676591	1406.82281879	0.00536912751678	2081.01933854	1	0	0	0	37					
9	4	1	0	1	492.430518622	1292.53693495	0.00110253583241	690.825574543	1	0	0	0	37					
9	5	1	0	0	NaN	0	0	0	1	0	0	0	37					
9	6	1	0	0	NaN	0	0	0	1	0	0	0	37					
9	7	1	0	1	384.495273075	639.236728838	0.00143472022956	539.404358354	1	0	0	0	37					
9	8	1	0	0	NaN	0	0	0	1	0	0	0	37					
9	9	1	0	2	666.884443708	1523.19283747	0.00275482093664	1795.04061341	1	0	0	0	37					
9	10	1	0	3	462.427106169	885.102523659	0.00473186119874	1939.1130922	1	0	0	0	37					
9	11	1	0	3	452.670287938	1418.30293663	0.00463678516229	1908.31946317	1	0	0	0	37					
9	12	1	0	0	NaN	0	0	0	1	0	0	0	37					
9	13	1	0	4	439.48976872	574.302097902	0.00559440559441	2683.16257395	1	0	0	0	37					
9	14	1	0	2	372.1955406	957.788461538	0.00295857988166	1049.74590727	1	0	0	0	37					
9	15	1	0	4	412.527283649	1192.94452555	0.00583941605839	2354.1690056	1	0	0	0	37					
9	16	1	0	0	NaN	0	0	0	1	0	0	0	37					
9	17	1	0	3	416.294559786	1426.01779935	0.00485436893204	1732.94559144	1	0	0	0	37					
9	18	1	0	0	NaN	0	0	0	1	0	0	0	37					
9	19	1	0	1	375.408118141	277.651324965	0.00139470013947	526.656084656	1	0	0	0	37					
9	20	1	0	1	534.801403411	130.873684211	0.0015037593985	750.267241379	1	0	0	0	37					
9	21	1	0	126	501.455262552	115156.074074	0.259259259259	94405.5675196	1	0	0	0	37					
9	22	1	0	0	NaN	0	0	0	1	0	0	0	37					
9	23	1	0	1	376.428627058	582.747913189	0.0016694490818	528.08774584	1	0	0	0	37					
9	24	1	0	0	NaN	0	0	0	1	0	0	0	37					
10	1	1	0	1	354.01912451	500.511664075	0.00155520995334	496.649691358	1	0	0	0	37					
10	2	1	0	0	NaN	0	0	0	1	0	0	0	37					
10	3	1	0	3	408.204691905	871.867977528	0.00421348314607	1736.63149953	1	0	0	0	37					
