Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	fb576cbb-0205-478b-8ee2-c87813d02986
Plate Name	P104380
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	Nuclei - Number of Objects	Cells - Number of Objects	GFP induced - Number of Objects	Ave GFP pos per m2	GFP  per well	percentage of induction	cells ave	Number of Analyzed Fields	Height [µm]	Time [s]	Compound	Concentration	Cell Type	Cell Count	
8	13	1	0	733	376	7	358.282384944	2368.36152797	0.00954979536153	202.419505432	1	0	0					
8	14	1	0	425	355	121	465.522869337	167125.858824	0.284705882353	740.423519143	1	0	0					
8	15	1	0	589	394	7	428.504760064	3267.23089983	0.0118845500849	197.92643459	1	0	0					
8	16	1	0	587	418	0	NaN	0	0	140.240814084	1	0	0					
8	17	1	0	425	387	0	NaN	0	0	178.064919977	1	0	0					
8	18	1	0	465	335	1	518.880374193	614.303225806	0.00215053763441	202.015843172	1	0	0					
8	19	1	0	447	377	0	NaN	0	0	171.075100789	1	0	0					
8	20	1	0	492	412	12	352.600526743	7173.92479675	0.0243902439024	205.943880196	1	0	0					
8	21	1	0	502	413	36	482.254041383	34620.812749	0.0717131474104	257.123345977	1	0	0					
8	22	1	0	78	359	3	476.148248934	11586.7820513	0.0384615384615	194.358881449	1	0	0					
8	23	1	0	285	417	3	361.0163173	3037.81754386	0.0105263157895	194.707319037	1	0	0					
8	24	1	0	169	371	0	NaN	0	0	174.305214289	1	0	0					
9	1	1	0	469	420	4	405.638802412	4794.11727079	0.00852878464819	196.619920635	1	0	0					
9	2	1	0	418	385	3	348.146069941	1758.22488038	0.00717703349282	222.66122449	1	0	0					
9	3	1	0	347	400	1	366.935552911	952.461095101	0.0028818443804	174.2694625	1	0	0					
9	4	1	0	466	410	3	365.78586248	1520.68454936	0.00643776824034	195.550285544	1	0	0					
9	5	1	0	530	387	2	340.975358963	903.90754717	0.00377358490566	181.075816758	1	0	0					
9	6	1	0	526	433	0	NaN	0	0	189.704569335	1	0	0					
9	7	1	0	728	453	0	NaN	0	0	163.168291839	1	0	0					
9	8	1	0	499	411	5	412.676645074	4096.35470942	0.0100200400802	211.075123874	1	0	0					
9	9	1	0	455	450	7	350.837938646	3769.61098901	0.0153846153846	196.07417284	1	0	0					
9	10	1	0	559	395	2	365.335405238	1555.42576029	0.00357781753131	206.669392726	1	0	0					
9	11	1	0	549	402	8	409.099710169	4777.64298725	0.0145719489982	253.296459246	1	0	0					
9	12	1	0	535	379	2	352.395634503	990.039252336	0.00373831775701	190.995565333	1	0	0					
9	13	1	0	516	403	4	467.424623689	2063.28100775	0.0077519379845	194.126446194	1	0	0					
9	14	1	0	517	388	2	347.64241171	1285.73307544	0.00386847195358	188.365999309	1	0	0					
9	15	1	0	437	399	10	351.834854098	6551.40961098	0.0228832951945	210.506724204	1	0	0					
9	16	1	0	206	363	6	471.418148873	9600.89805825	0.0291262135922	236.493188838	1	0	0					
9	17	1	0	608	412	0	NaN	0	0	134.108645961	1	0	0					
9	18	1	0	566	448	0	NaN	0	0	122.200668646	1	0	0					
9	19	1	0	430	404	1	329.181026701	478.274418605	0.00232558139535	151.493621949	1	0	0					
9	20	1	0	391	362	1	339.474609082	712.695652174	0.00255754475703	158.038979274	1	0	0					
9	21	1	0	507	358	127	517.2298425	156443.883629	0.250493096647	783.312919385	1	0	0					
9	22	1	0	393	384	29	400.677963572	26145.4452926	0.0737913486005	244.397779677	1	0	0					
9	23	1	0	181	394	0	NaN	0	0	150.701461001	1	0	0					
9	24	1	0	205	352	2	376.76048743	2595.06341463	0.00975609756098	212.915192407	1	0	0					
10	1	1	0	405	425	1	372.746339663	803.197530864	0.00246913580247	179.701342561	1	0	0					
10	2	1	0	453	408	1	352.891547123	475.779249448	0.00220750551876	210.293601019	1	0	0					
10	3	1	0	445	427	0	NaN	0	0	156.152290639	1	0	0					
10	4	1	0	382	403	6	353.608648953	5337.16753927	0.0157068062827	231.531571526	1	0	0					
10	5	1	0	489	405	14	370.787323853	8139.37014315	0.0286298568507	230.799030636	1	0	0					
10	6	1	0	458	406	1	477.980164323	1600.79039301	0.00218340611354	187.215553641	1	0	0					
10	7	1	0	532	403	0	NaN	0	0	169.440443571	1	0	0					
10	8	1	0	669	476	0	NaN	0	0	134.959598545	1	0	0					
10	9	1	0	542	393	1	403.590587986	582.038745387	0.00184501845018	199.091492985	1	0	0					
10	10	1	0	616	484	0	NaN	0	0	136.898914009	1	0	0					
10	11	1	0	424	408	6	371.639677181	4340.31839623	0.0141509433962	200.238670223	1	0	0					
10	12	1	0	496	377	6	362.876246873	3913.83467742	0.0120967741935	234.011813212	1	0	0					
10	13	1	0	701	468	0	NaN	0	0	132.471446052	1	0	0					
10	14	1	0	708	466	0	NaN	0	0	130.427296506	1	0	0					
10	15	1	0	686	386	4	433.458957718	1633.92274052	0.00583090379009	197.321303928	1	0	0					
10	16	1	0	537	388	2	402.249050974	1410.24953445	0.00372439478585	216.563941439	1	0	0					
10	17	1	0	501	425	0	NaN	0	0	150.920193772	1	0	0					
10	18	1	0	489	424	0	NaN	0	0	131.509695399	1	0	0					
10	19	1	0	21	321	52	661.286611434	1478819.52381	2.47619047619	576.716646772	1	0	0					
10	20	1	0	494	384	1	443.073825889	689.759109312	0.00202429149798	174.455227322	1	0	0					
10	21	1	0	368	371	4	364.494540346	2833.18478261	0.0108695652174	195.281456833	1	0	0					
10	22	1	0	343	356	2	391.358532296	1316.9941691	0.00583090379009	197.379410744	1	0	0					
10	23	1	0	386	378	1	477.368107958	686.020725389	0.00259067357513	155.515495087	1	0	0					
10	24	1	0	98	336	0	NaN	0	0	185.122971584	1	0	0					
11	1	1	0	313	404	2	375.494668097	1845.17571885	0.00638977635783	189.11109205	1	0	0					
11	2	1	0	410	452	2	354.652319679	1198.37073171	0.00487804878049	168.464900345	1	0	0					
11	3	1	0	374	387	0	NaN	0	0	197.647857701	1	0	0					
11	4	1	0	488	445	11	349.731379383	6627.75204918	0.0225409836066	197.177765434	1	0	0					
11	5	1	0	631	428	26	361.931781398	13152.9144216	0.041204437401	222.574722683	1	0	0					
11	6	1	0	443	405	1	717.233588952	1143.04514673	0.00225733634312	192.831269624	1	0	0					
11	7	1	0	372	422	0	NaN	0	0	202.332157858	1	0	0					
11	8	1	0	499	421	0	NaN	0	0	161.72031302	1	0	0					
11	9	1	0	503	412	4	360.342620532	2631.21471173	0.00795228628231	194.757470073	1	0	0					
11	10	1	0	593	398	4	350.123613828	1986.62394604	0.00674536256324	187.777278352	1	0	0					
11	11	1	0	639	439	11	354.491796998	5133.5743349	0.0172143974961	189.143264097	1	0	0					
11	12	1	0	534	411	4	359.32587291	2571.38764045	0.00749063670412	194.148755927	1	0	0					
11	13	1	0	467	403	3	409.264145378	2600.09207709	0.00642398286938	169.705404257	1	0	0					
11	14	1	0	556	413	17	390.535236741	9929.75719424	0.0305755395683	220.466210155	1	0	0					
11	15	1	0	602	423	8	370.917490808	4235.18936877	0.0132890365449	190.302348976	1	0	0					
11	16	1	0	515	391	1	374.856991848	563.844660194	0.00194174757282	178.138081253	1	0	0					
11	17	1	0	453	366	5	352.160576355	3078.53642384	0.0110375275938	205.253971453	1	0	0					
11	18	1	0	585	1	1	35790.7122849	154777.623932	0.0017094017094	90544910	1	0	0					
11	19	1	0	371	348	1	336.161196636	613.051212938	0.00269541778976	195.424180869	1	0	0					
11	20	1	0	455	372	2	439.299913546	2019.22857143	0.0043956043956	175.477258932	1	0	0					
11	21	1	0	381	377	0	NaN	0	0	194.36927017	1	0	0					
11	22	1	0	360	375	1	361.069783209	637.852777778	0.00277777777778	172.930076444	1	0	0					
11	23	1	0	392	373	1	410.945334557	1367.17346939	0.00255102040816	177.994753071	1	0	0					
11	24	1	0	285	392	1	348.699085924	1753.30526316	0.00350877192982	169.770596887	1	0	0					
12	1	1	0	332	247	3	939.533266221	4059.28915663	0.00903614457831	364.700831025	1	0	0					
12	2	1	0	303	410	5	349.248987179	5649.53135314	0.016501650165	201.617459845	1	0	0					
12	3	1	0	344	376	4	350.681932324	3414.36918605	0.0116279069767	216.051663649	1	0	0					
12	4	1	0	306	419	12	363.553008442	11688.127451	0.0392156862745	189.137074863	1	0	0					
12	5	1	0	353	430	1	540.789593786	1392.75354108	0.0028328611898	177.849313142	1	0	0					
12	6	1	0	348	387	0	NaN	0	0	188.027669277	1	0	0					
12	7	1	0	385	417	0	NaN	0	0	159.85627613	1	0	0					
12	8	1	0	504	403	6	349.35475908	4625.76785714	0.0119047619048	227.109384332	1	0	0					
12	9	1	0	503	430	8	347.20338209	5118.89065606	0.0159045725646	197.127171444	1	0	0					
12	10	1	0	502	395	1	360.874929649	451.135458167	0.00199203187251	182.403845538	1	0	0					
12	11	1	0	458	403	4	351.305861073	3123.49563319	0.00873362445415	196.501782537	1	0	0					
12	12	1	0	284	344	2	338.166765414	1751.36971831	0.00704225352113	229.715166982	1	0	0					
12	13	1	0	391	393	2	474.607711051	1722.43734015	0.00511508951407	179.053868915	1	0	0					
12	14	1	0	481	405	2	348.709044927	1137.3970894	0.004158004158	189.762865417	1	0	0					
12	15	1	0	434	394	9	349.799203777	7641.26728111	0.0207373271889	218.346942719	1	0	0					
12	16	1	0	389	408	10	357.461681725	8043.89460154	0.025706940874	198.729280805	1	0	0					
12	17	1	0	408	393	0	NaN	0	0	158.195151798	1	0	0					
12	18	1	0	426	403	2	495.945264	1216.57511737	0.00469483568075	164.923902001	1	0	0					
12	19	1	0	404	334	0	NaN	0	0	197.474550898	1	0	0					
12	20	1	0	303	365	2	409.18811587	1946.57755776	0.00660066006601	197.127318446	1	0	0					
12	21	1	0	419	390	0	NaN	0	0	156.821045365	1	0	0					
12	22	1	0	315	31	3	677.29804252	3632.39047619	0.00952380952381	7950.44224766	1	0	0					
12	23	1	0	147	377	0	NaN	0	0	160.156751965	1	0	0					
12	24	1	0	275	363	1	557.388144638	1237.90545455	0.00363636363636	182.347873931	1	0	0					
13	1	1	0	479	386	0	NaN	0	0	186.219482402	1	0	0					
13	2	1	0	329	414	5	346.952887408	4145.13069909	0.0151975683891	198.11629793	1	0	0					
