Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	af10fef9-7b39-4aa5-bf64-d4512488833a
Plate Name	P104396
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	Nuclei - Number of Objects	Cells - Number of Objects	GFP induced - Number of Objects	Ave GFP pos per m2	GFP  per well	percentage of induction	cells ave	Number of Analyzed Fields	Height [µm]	Time [s]	Compound	Concentration	Cell Type	Cell Count	
9	24	1	0	377	339	1	343.001271271	1459.27055703	0.0026525198939	198.924330627	1	0	0					
10	1	1	0	412	416	2	353.761914866	1871.54126214	0.00485436893204	182.946323733	1	0	0					
10	2	1	0	607	455	3	437.994770367	1605.1169687	0.00494233937397	189.838241758	1	0	0					
10	3	1	0	582	450	1	365.183674214	859.613402062	0.00171821305842	199.100034568	1	0	0					
10	4	1	0	770	411	0	NaN	0	0	191.16717282	1	0	0					
10	5	1	0	563	424	1	369.958097549	392.129662522	0.00177619893428	159.31000801	1	0	0					
10	6	1	0	431	398	0	NaN	0	0	184.137067246	1	0	0					
10	7	1	0	224	376	1	325.734934651	971.651785714	0.00446428571429	159.405309246	1	0	0					
10	8	1	0	467	352	0	NaN	0	0	229.808997288	1	0	0					
10	9	1	0	647	352	10	371.023055211	4222.0942813	0.015455950541	204.181826253	1	0	0					
10	10	1	0	570	370	13	377.281939689	6934.42807018	0.0228070175439	224.676092038	1	0	0					
10	11	1	0	669	375	5	376.265461476	2501.42750374	0.00747384155456	193.411271111	1	0	0					
10	12	1	0	671	363	0	NaN	0	0	190.736000121	1	0	0					
10	13	1	0	687	405	3	436.529401034	2751.26055313	0.00436681222707	174.9136656	1	0	0					
10	14	1	0	513	368	1	517.533139525	460.695906433	0.00194931773879	182.567152056	1	0	0					
10	15	1	0	530	355	0	NaN	0	0	186.707724658	1	0	0					
10	16	1	0	504	358	1	471.24052297	808.115079365	0.00198412698413	225.800544615	1	0	0					
10	17	1	0	661	395	1	389.738614903	349.372163389	0.00151285930408	156.621932383	1	0	0					
10	18	1	0	669	399	0	NaN	0	0	160.873223158	1	0	0					
10	19	1	0	670	403	0	NaN	0	0	146.982328566	1	0	0					
10	20	1	0	700	384	1	404.597929592	652.584285714	0.00142857142857	169.823777941	1	0	0					
10	21	1	0	530	371	1	336.818008232	479.826415094	0.00188679245283	154.391692882	1	0	0					
10	22	1	0	637	335	2	372.599657532	889.833594976	0.00313971742543	178.759812876	1	0	0					
10	23	1	0	678	423	1	593.425230665	481.842182891	0.00147492625369	134.356476591	1	0	0					
10	24	1	0	435	345	0	NaN	0	0	188.955479941	1	0	0					
11	1	1	0	228	417	0	NaN	0	0	132.280276498	1	0	0					
11	2	1	0	576	389	0	NaN	0	0	181.489046464	1	0	0					
11	3	1	0	565	376	1	434.632288548	798.486725664	0.00176991150442	217.104954165	1	0	0					
11	4	1	0	515	377	4	351.350085288	2906.19805825	0.00776699029126	228.668498336	1	0	0					
11	5	1	0	662	372	3	352.613166078	1075.17824773	0.00453172205438	209.984470748	1	0	0					
11	6	1	0	586	381	1	345.798245779	576.97440273	0.00170648464164	206.153739641	1	0	0					
11	7	1	0	559	403	0	NaN	0	0	164.079724646	1	0	0					
11	8	1	0	650	405	1	339.29218957	386.073846154	0.00153846153846	178.518414876	1	0	0					
11	9	1	0	629	383	1	393.910313957	345.635930048	0.00158982511924	189.313663601	1	0	0					
11	10	1	0	731	416	11	350.693469523	3889.6880985	0.015047879617	173.4752739	1	0	0					
11	11	1	0	644	401	19	368.624201429	8025.36180124	0.0295031055901	199.380613305	1	0	0					
11	12	1	0	565	385	12	348.798040506	6065.50973451	0.0212389380531	206.571259909	1	0	0					
11	13	1	0	644	430	0	NaN	0	0	142.218274743	1	0	0					
11	14	1	0	472	374	0	NaN	0	0	163.727873259	1	0	0					
11	15	1	0	586	392	1	416.763289583	1346.92832765	0.00170648464164	185.918438932	1	0	0					
11	16	1	0	532	375	1	340.499402096	407.039473684	0.00187969924812	190.785329778	1	0	0					
11	17	1	0	490	321	8	372.114558796	4839.1877551	0.0163265306122	237.379974961	1	0	0					
11	18	1	0	621	397	4	362.105269945	2003.62640902	0.00644122383253	182.255841989	1	0	0					
11	19	1	0	641	488	1	334.567047843	319.508580343	0.0015600624025	122.439427405	1	0	0					
11	20	1	0	674	359	0	NaN	0	0	161.458849636	1	0	0					
11	21	1	0	557	361	2	374.95345929	1652.08438061	0.00359066427289	186.162790341	1	0	0					
11	22	1	0	634	345	0	NaN	0	0	172.88810754	1	0	0					
11	23	1	0	520	347	0	NaN	0	0	161.742942803	1	0	0					
11	24	1	0	527	333	0	NaN	0	0	176.773358945	1	0	0					
12	1	1	0	373	415	0	NaN	0	0	144.329638554	1	0	0					
12	2	1	0	492	373	0	NaN	0	0	177.757182183	1	0	0					
12	3	1	0	536	398	0	NaN	0	0	185.743453448	1	0	0					
12	4	1	0	407	379	2	369.0346503	1304.42506143	0.004914004914	226.698094555	1	0	0					
12	5	1	0	559	0	0	NaN	0	0	NaN	1	0	0					
12	6	1	0	447	396	0	NaN	0	0	174.053017549	1	0	0					
12	7	1	0	639	383	4	352.101763971	2584.98748044	0.00625978090767	183.405061048	1	0	0					
12	8	1	0	636	359	1	342.56815409	559.847484277	0.00157232704403	213.284580349	1	0	0					
12	9	1	0	343	354	46	423.211835203	66442.4460641	0.134110787172	367.243791695	1	0	0					
12	10	1	0	482	346	16	354.753899077	8154.13070539	0.0331950207469	233.869825253	1	0	0					
12	11	1	0	343	334	6	352.913982096	4335.39358601	0.0174927113703	242.043556599	1	0	0					
12	12	1	0	574	374	11	361.284561427	5712.43728223	0.0191637630662	221.036739684	1	0	0					
12	13	1	0	547	316	33	1110.59418758	44908.2522852	0.0603290676417	804.331427255	1	0	0					
12	14	1	0	484	417	0	NaN	0	0	141.569794524	1	0	0					
12	15	1	0	591	364	5	354.428719301	2578.1861252099998	0.00846023688663	212.70336463	1	0	0					
12	16	1	0	629	400	2	405.066980254	1056.35294118	0.00317965023847	183.75298125	1	0	0					
12	17	1	0	505	390	0	NaN	0	0	163.345318869	1	0	0					
12	18	1	0	485	383	1	476.812489932	575.649484536	0.0020618556701	164.759743403	1	0	0					
12	19	1	0	607	426	0	NaN	0	0	128.124170689	1	0	0					
12	20	1	0	627	313	1	349.824595314	343.883572568	0.00159489633174	175.949147179	1	0	0					
12	21	1	0	556	361	2	376.190903375	829.311151079	0.00359712230216	190.95168085	1	0	0					
12	22	1	0	650	441	0	NaN	0	0	143.476504132	1	0	0					
12	23	1	0	310	334	0	NaN	0	0	156.196717344	1	0	0					
12	24	1	0	427	340	1	402.875748266	596.067915691	0.00234192037471	218.766046713	1	0	0					
13	1	1	0	448	356	1	405.183186777	1355.60491071	0.00223214285714	220.840574107	1	0	0					
13	2	1	0	500	363	1	337.782777362	422.064	0.002	192.038605438	1	0	0					
